No errors
No warnings
263 ms
data source=metars
4811 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
CTRA 061500Z AUTO 06006KT 07/02 RMK AO1 SLP194 T00660023 52016,CTRA,2017-05-06T15:00:00Z,49.67,-93.73,6.6,2.3,60,6,,,,1019.4,,TRUE,TRUE,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,METAR,435.0
CTNK 061500Z AUTO 02003KT 04/03 RMK AO1 SLP956 T00440030 56007,CTNK,2017-05-06T15:00:00Z,45.53,-78.27,4.4,3.0,20,3,,,,995.6,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,METAR,410.0
CWPZ 061500Z AUTO 10003KT 01/01 RMK AO1 1PAST HR 1012 SLP122 P0000 T00140007 50012,CWPZ,2017-05-06T15:00:00Z,54.38,-125.97,1.4,0.7,100,3,,,,1012.2,,TRUE,TRUE,,,,,,,,,,,,,,,,1.2,,,,,0.005,,,,,,METAR,713.0
CWPR 061500Z AUTO 14002KT 05/M00 RMK AO1 SLP167 T00521001 51017,CWPR,2017-05-06T15:00:00Z,49.47,-120.52,5.2,-0.1,140,2,,,,1016.7,,TRUE,TRUE,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,METAR,700.0
CWPE 061500Z AUTO 15005KT 08/08 RMK AO1 SLP093 T00800082 50004,CWPE,2017-05-06T15:00:00Z,45.07,-66.47,8.0,8.2,150,5,,,,1009.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,METAR,1.0
CWPD 061500Z AUTO 35002KT 05/05 RMK AO1 0PAST HR 8013 SLP021 P0004 T00450051 50010,CWPD,2017-05-06T15:00:00Z,47.57,-71.22,4.5,5.1,350,2,,,,1002.1,,TRUE,TRUE,,,,,,,,,,,,,,,,1.0,,,,,0.04,,,,,,METAR,803.0
CWOD 061500Z AUTO 10012G18KT 07/07 RMK AO1 7PAST HR 8023 PK WND 11023/1431 SLP012 P0003 T00720070 50035,CWOD,2017-05-06T15:00:00Z,48.85,-72.55,7.2,7.0,100,12,18,,,1001.2,,TRUE,TRUE,,,,,,,,,,,,,,,,3.5,,,,,0.03,,,,,,METAR,137.0
CWOC 061500Z AUTO 07010G20KT 06/05 RMK AO1 0PAST HR 8026 PK WND 06024/1445 SLP133 P0016 T00570053 50151,CWOC,2017-05-06T15:00:00Z,48.02,-65.32,5.7,5.3,70,10,20,,,1013.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.0,,,,,0.16,,,,,,METAR,47.0
CWNQ 061500Z AUTO 06010KT 10/09 RMK AO1 3PAST HR 6014 PK WND 04018/1421 SLP976 P0021 T00980092 50053,CWNQ,2017-05-06T15:00:00Z,46.22,-72.65,9.8,9.2,60,10,,,,997.6,,TRUE,TRUE,,,,,,,,,,,,,,,,5.3,,,,,0.21,,,,,,METAR,10.0
CWNP 061500Z AUTO 31003KT 08/06 RMK AO1 5PAST HR 1018 SLP118 P0002 T00830060 50013,CWNP,2017-05-06T15:00:00Z,50.27,-117.82,8.3,6.0,310,3,,,,1011.8,,TRUE,TRUE,,,,,,,,,,,,,,,,1.3,,,,,0.02,,,,,,METAR,524.0
CWNM 061500Z AUTO 19003KT 10/09 RMK AO1 9PAST HR 3010 SLP111 P0004 T00990088 50016,CWNM,2017-05-06T15:00:00Z,49.5,-117.28,9.9,8.8,190,3,,,,1011.1,,TRUE,TRUE,,,,,,,,,,,,,,,,1.6,,,,,0.04,,,,,,METAR,535.0
CWNK 061500Z AUTO 09006KT 15/01 RMK AO1 T01460013,CWNK,2017-05-06T15:00:00Z,49.5,-98.03,14.6,1.3,90,6,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,268.0
CWNE 061500Z AUTO 12020G27KT 06/05 RMK AO1 7PAST HR 7009 PK WND 13030/1409 SLP145 P0003 T00620054 50030,CWNE,2017-05-06T15:00:00Z,47.07,-64.0,6.2,5.4,120,20,27,,,1014.5,,TRUE,TRUE,,,,,,,,,,,,,,,,3.0,,,,,0.03,,,,,,METAR,15.0
CWMM 061500Z AUTO 08005KT 07/06 RMK AO1 2PAST HR 2013 SLP199 P0001 T00690057 50014,CWMM,2017-05-06T15:00:00Z,49.22,-122.68,6.9,5.7,80,5,,,,1019.9,,TRUE,TRUE,,,,,,,,,,,,,,,,1.4,,,,,0.01,,,,,,METAR,5.0
CWMJ 061500Z AUTO 33005KT 07/07 RMK AO1 0PAST HR 6012 SLP955 P0023 T00690066 50080,CWMJ,2017-05-06T15:00:00Z,46.27,-76.0,6.9,6.6,330,5,,,,995.5,,TRUE,TRUE,,,,,,,,,,,,,,,,8.0,,,,,0.23,,,,,,METAR,200.0
CWLM 061500Z AUTO 26010KT 08/05 RMK AO1 PK WND 25017/1404 SLP201 T00800053 53008,CWLM,2017-05-06T15:00:00Z,48.42,-123.32,8.0,5.3,260,10,,,,1020.1,,TRUE,TRUE,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,METAR,70.0
CWLE 061500Z AUTO 04005KT 22/06 RMK AO1 SLP048 T02150057 55001,CWLE,2017-05-06T15:00:00Z,50.95,-107.15,21.5,5.7,40,5,,,,1004.8,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,METAR,665.0
CWLC 061500Z AUTO 27011G17KT 08/04 RMK AO1 PK WND 27020/1410 T00770035,CWLC,2017-05-06T15:00:00Z,54.3,-130.62,7.7,3.5,270,11,17,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,27.0
CWKX 061500Z AUTO 25004KT 03/01 RMK AO1 SLP112 T00270009 53007,CWKX,2017-05-06T15:00:00Z,58.43,-130.02,2.7,0.9,250,4,,,,1011.2,,TRUE,TRUE,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,METAR,793.0
CWKH 061500Z AUTO 06/01 RMK AO1 SLP187 T00600005 53011,CWKH,2017-05-06T15:00:00Z,48.57,-123.55,6.0,0.5,,,,,,1018.7,,TRUE,TRUE,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,METAR,366.0
CWKG 061500Z AUTO 24008G19KT 17/16 RMK AO1 2PAST HR 8006 PK WND 21020/1449 SLP118 P0001 T01660155 50002,CWKG,2017-05-06T15:00:00Z,44.43,-65.2,16.6,15.5,240,8,19,,,1011.8,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,0.01,,,,,,METAR,165.0
CWJW 061500Z AUTO 18002KT 08/05 RMK AO1 2PAST HR 0002 SLP080 P0001 T00780053 50002,CWJW,2017-05-06T15:00:00Z,52.93,-118.03,7.8,5.3,180,2,,,,1008.0,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,0.01,,,,,,METAR,1020.0
CWJV 061500Z AUTO 32001KT 08/04 RMK AO1 SLP142 T00840035 51012,CWJV,2017-05-06T15:00:00Z,50.22,-119.18,8.4,3.5,320,1,,,,1014.2,,TRUE,TRUE,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,METAR,556.0
CWJU 061500Z AUTO 26014KT 07/04 RMK AO1 PK WND 26017/1400 SLP177 T00700035 51009,CWJU,2017-05-06T15:00:00Z,54.25,-133.07,7.0,3.5,260,14,,,,1017.7,,TRUE,TRUE,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,METAR,41.0
CWJT 061500Z AUTO 12004KT 12/11 RMK AO1 0PAST HR 6017 SLP949 P0004 T01240114 50010,CWJT,2017-05-06T15:00:00Z,46.07,-74.57,12.4,11.4,120,4,,,,994.9,,TRUE,TRUE,,,,,,,,,,,,,,,,1.0,,,,,0.04,,,,,,METAR,239.0
CWJR 061500Z AUTO 14005KT 10/08 RMK AO1 7PAST HR 3010 SLP114 P0003 T01000082 50014,CWJR,2017-05-06T15:00:00Z,49.07,-116.5,10.0,8.2,140,5,,,,1011.4,,TRUE,TRUE,,,,,,,,,,,,,,,,1.4,,,,,0.03,,,,,,METAR,646.0
CWJI 061500Z AUTO 15012G21KT 20/04 RMK AO1 PK WND 14021/1500 SLP061 T02020040 58009,CWJI,2017-05-06T15:00:00Z,49.72,-105.92,20.2,4.0,150,12,21,,,1006.1,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,METAR,724.0
CZZJ 061500Z AUTO 26003KT 12/02 RMK AO1 SLP063 T01150022 50009,CZZJ,2017-05-06T15:00:00Z,53.58,-116.47,11.5,2.2,260,3,,,,1006.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,METAR,927.0
CZTB 061500Z AUTO 02010KT 07/M02 RMK AO1 SLP186 T00651017 51015,CZTB,2017-05-06T15:00:00Z,48.37,-89.32,6.5,-1.7,20,10,,,,1018.6,,TRUE,TRUE,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,METAR,199.0
CZMJ 061500Z AUTO 15011KT 22/04 RMK AO1 SLP070 T02200038 58002,CZMJ,2017-05-06T15:00:00Z,50.33,-105.57,22.0,3.8,150,11,,,,1007.0,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,METAR,577.0
CZKD 061500Z AUTO 11005KT 04/M02 RMK AO1 SLP269 T00401023 50002,CZKD,2017-05-06T15:00:00Z,56.03,-96.52,4.0,-2.3,110,5,,,,1026.9,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,METAR,183.0
CXZV 061500Z AUTO 09014G26KT 04/03 RMK AO1 8027 PK WND 10033/1449 SLP178 T00430034 50002,CXZV,2017-05-06T15:00:00Z,50.22,-66.25,4.3,3.4,90,14,26,,,1017.8,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,METAR,52.0
CXVN 061500Z AUTO 30007KT 06/05 RMK AO1 SLP950 T00620054 55001,CXVN,2017-05-06T15:00:00Z,43.18,-79.4,6.2,5.4,300,7,,,,995.0,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,METAR,79.0
CXTO 061500Z AUTO 07/04 RMK AO1 SLP948 T00730035 56001,CXTO,2017-05-06T15:00:00Z,43.67,-79.4,7.3,3.5,,,,,,994.8,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,METAR,113.0
CXTD 061500Z AUTO 12017G25KT 09/09 RMK AO1 0PAST HR 0003 PK WND 12028/1418 SLP222 P0008 T00920086 50047,CXTD,2017-05-06T15:00:00Z,45.62,-61.68,9.2,8.6,120,17,25,,,1022.2,,TRUE,TRUE,,,,,,,,,,,,,,,,4.7,,,,,0.08,,,,,,METAR,68.0
CXRL 061500Z AUTO 30004KT 13/07 RMK AO1 T01330073,CXRL,2017-05-06T15:00:00Z,54.5,-111.7,13.3,7.3,300,4,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,585.0
CXRB 061500Z AUTO 16002KT M13/M18 RMK AO1 SOG 01 2004 SLP381 T11261183,CXRB,2017-05-06T15:00:00Z,74.72,-94.98,-12.6,-18.3,160,2,,,,1038.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,68.0
CXPC 061500Z AUTO 05/03 RMK AO1 5PAST HR 5007 SLP969 P0002 T00510032 50013,CXPC,2017-05-06T15:00:00Z,45.35,-80.05,5.1,3.2,,,,,,996.9,,TRUE,TRUE,,,,,,,,,,,,,,,,1.3,,,,,0.02,,,,,,METAR,176.0
CXLB 061500Z AUTO 12019KT 11/11 RMK AO1 PK WND 12023/1449 SLP137 T01130111 58005,CXLB,2017-05-06T15:00:00Z,44.37,-64.3,11.3,11.1,120,19,,,,1013.7,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,METAR,4.0
CXKI 061500Z AUTO 05/00 RMK AO1 SLP044 T00460000 58007,CXKI,2017-05-06T15:00:00Z,48.22,-80.0,4.6,0.0,,,,,,1004.4,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,METAR,324.0
CXFR 061500Z AUTO 27009KT 10/07 RMK AO1 T00980068,CXFR,2017-05-06T15:00:00Z,56.08,-118.43,9.8,6.8,270,9,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,655.0
CXCP 061500Z AUTO 26010KT 16/07 RMK AO1 T01550068,CXCP,2017-05-06T15:00:00Z,50.28,-113.35,15.5,6.8,260,10,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1006.0
CWBU 061500Z AUTO 09008KT 11/04 RMK AO1 SLP126 T01130035 50004,CWBU,2017-05-06T15:00:00Z,53.33,-104.02,11.3,3.5,90,8,,,,1012.6,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,METAR,373.0
CXKE 061500Z AUTO 06003KT 12/12 RMK AO1 8013 SLP918 T01200120 50003,CXKE,2017-05-06T15:00:00Z,45.0,-75.63,12.0,12.0,60,3,,,,991.8,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,METAR,99.0
CXKA 061500Z AUTO 35015G24KT 05/M04 RMK AO1 SOG 00 8003 PK WND 35024/1454 SLP118 T00531042,CXKA,2017-05-06T15:00:00Z,49.4,-82.45,5.3,-4.2,350,15,24,,,1011.8,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,218.0
CXHM 061500Z AUTO 31003KT 07/06 RMK AO1 2PAST HR 5000 SLP956 P0001 T00730064 50007,CXHM,2017-05-06T15:00:00Z,43.28,-79.9,7.3,6.4,310,3,,,,995.6,,TRUE,TRUE,,,,,,,,,,,,,,,,0.7,,,,,0.01,,,,,,METAR,107.0
CWZS 061500Z AUTO 16009G16KT 08/06 RMK AO1 0PAST HR 8020 SLP092 P0004 T00790063 50010,CWZS,2017-05-06T15:00:00Z,48.47,-67.43,7.9,6.3,160,9,16,,,1009.2,,TRUE,TRUE,,,,,,,,,,,,,,,,1.0,,,,,0.04,,,,,,METAR,166.0
CWZO 061500Z AUTO 26008KT RMK AO1,CWZO,2017-05-06T15:00:00Z,48.55,-123.23,,,260,8,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1.0
CWZA 061500Z AUTO 34001KT 08/05 RMK AO1 SLP197 T00750047 51010,CWZA,2017-05-06T15:00:00Z,49.25,-121.77,7.5,4.7,340,1,,,,1019.7,,TRUE,TRUE,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,METAR,15.0
CWYY 061500Z AUTO 33010G18KT 12/01 RMK AO1 PK WND 31018/1451 SLP134 T01230005 51015,CWYY,2017-05-06T15:00:00Z,49.03,-119.43,12.3,0.5,330,10,18,,,1013.4,,TRUE,TRUE,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,METAR,283.0
CWYL 061500Z AUTO 23005KT 04/04 RMK AO1 SOG 36 0005 SLP095 T00440042,CWYL,2017-05-06T15:00:00Z,51.45,-116.32,4.4,4.2,230,5,,,,1009.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1615.0
CWYJ 061500Z AUTO 25005KT 09/04 RMK AO1 SLP201 T00900038 52008,CWYJ,2017-05-06T15:00:00Z,48.45,-123.3,9.0,3.8,250,5,,,,1020.1,,TRUE,TRUE,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,METAR,39.0
CWXL 061500Z AUTO 26002KT 13/11 RMK AO1 T01330108,CWXL,2017-05-06T15:00:00Z,49.73,-111.45,13.3,10.8,260,2,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,817.0
CWNH 061500Z AUTO 01008KT 06/06 RMK AO1 4PAST HR 6014 SLP067 P0005 T00630059 50040,CWNH,2017-05-06T15:00:00Z,47.78,-69.53,6.3,5.9,10,8,,,,1006.7,,TRUE,TRUE,,,,,,,,,,,,,,,,4.0,,,,,0.05,,,,,,METAR,148.0
CWBY 061500Z AUTO 10020G29KT 06/05 RMK AO1 6PAST HR 6018 PK WND 10032/1418 SLP205 P0002 T00620049 50018,CWBY,2017-05-06T15:00:00Z,49.82,-64.28,6.2,4.9,100,20,29,,,1020.5,,TRUE,TRUE,,,,,,,,,,,,,,,,1.8,,,,,0.02,,,,,,METAR,53.0
CWWE 061500Z AUTO 15017KT 10/10 RMK AO1 8004 PK WND 16022/1422 SLP136 T01020102 50003,CWWE,2017-05-06T15:00:00Z,43.97,-64.67,10.2,10.2,150,17,,,,1013.6,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,METAR,9.0
CWPK 061500Z AUTO 04004KT 05/05 RMK AO1 7PAST HR 6015 SLP992 P0003 T00510048 50021,CWPK,2017-05-06T15:00:00Z,47.92,-74.62,5.1,4.8,40,4,,,,999.2,,TRUE,TRUE,,,,,,,,,,,,,,,,2.1,,,,,0.03,,,,,,METAR,442.0
CWSS 061500Z AUTO 14004KT 13/12 RMK AO1 6PAST HR 0005 SLP081 P0002 T01330123 50014,CWSS,2017-05-06T15:00:00Z,45.2,-67.25,13.3,12.3,140,4,,,,1008.1,,TRUE,TRUE,,,,,,,,,,,,,,,,1.4,,,,,0.02,,,,,,METAR,26.0
CWRN 061500Z AUTO 11022G30KT 06/05 RMK AO1 PK WND 11030/1452 SLP227 T00590054 58007,CWRN,2017-05-06T15:00:00Z,45.35,-60.98,5.9,5.4,110,22,30,,,1022.7,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,METAR,8.0
CWHO 061500Z AUTO 00002KT M02/M07 RMK AO1 SLP355 T10241067 50003,CWHO,2017-05-06T15:00:00Z,55.45,-60.22,-2.4,-6.7,0,2,,,,1035.5,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,METAR,8.0
CWBV 061500Z AUTO 15027KT 06/ RMK AO1 PK WND 14030/1452 SLP182 T0064 58004,CWBV,2017-05-06T15:00:00Z,44.82,-62.32,6.4,,150,27,,,,1018.2,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,METAR,10.0
CWST 061500Z AUTO 03010G15KT 06/06 RMK AO1 6012 PK WND 03017/1405 SLP050 T00580055 50012,CWST,2017-05-06T15:00:00Z,47.35,-70.02,5.8,5.5,30,10,15,,,1005.0,,TRUE,TRUE,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,METAR,31.0
CWSR 061500Z AUTO 12016G23KT 13/03 RMK AO1 PK WND 11026/1408 SLP047 T01330030 53003,CWSR,2017-05-06T15:00:00Z,53.37,-107.53,13.3,3.0,120,16,23,,,1004.7,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,METAR,584.0
CWSP 061500Z AUTO 30005KT 08/04 RMK AO1 SLP208 T00750041 53009,CWSP,2017-05-06T15:00:00Z,48.38,-123.92,7.5,4.1,300,5,,,,1020.8,,TRUE,TRUE,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,METAR,21.0
CWSL 061500Z AUTO 08002KT 10/08 RMK AO1 SLP145 T00970076 52015,CWSL,2017-05-06T15:00:00Z,50.7,-119.27,9.7,7.6,80,2,,,,1014.5,,TRUE,TRUE,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,METAR,351.0
CWSK 061500Z AUTO 00000KT 07/06 RMK AO1 SLP188 T00740064 51011,CWSK,2017-05-06T15:00:00Z,49.78,-123.17,7.4,6.4,0,0,,,,1018.8,,TRUE,TRUE,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,METAR,60.0
CWSG 061500Z AUTO 08010G15KT 07/06 RMK AO1 0PAST HR 6020 SLP105 P0008 T00690055 50050,CWSG,2017-05-06T15:00:00Z,49.12,-66.65,6.9,5.5,80,10,15,,,1010.5,,TRUE,TRUE,,,,,,,,,,,,,,,,5.0,,,,,0.08,,,,,,METAR,5.0
CWSD 061500Z AUTO 13020G27KT 12/11 RMK AO1 3PAST HR 8010 PK WND 13027/1451 SLP144 P0001 T01170108 50013,CWSD,2017-05-06T15:00:00Z,46.42,-63.85,11.7,10.8,130,20,27,,,1014.4,,TRUE,TRUE,,,,,,,,,,,,,,,,1.3,,,,,0.01,,,,,,METAR,24.0
CWRZ 061500Z AUTO 10024KT 04/04 RMK AO1 0PAST HR 8034 PK WND 11031/1440 SLP162 P0016 T00420042 50180,CWRZ,2017-05-06T15:00:00Z,48.42,-64.32,4.2,4.2,100,24,,,,1016.2,,TRUE,TRUE,,,,,,,,,,,,,,,,0.0,,,,,0.16,,,,,,METAR,16.0
CWRY 061500Z AUTO 06003KT 13/11 RMK AO1 SLP063 T01310109 50004,CWRY,2017-05-06T15:00:00Z,49.12,-112.03,13.1,10.9,60,3,,,,1006.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,METAR,1050.0
CWRT 061500Z AUTO 12001KT 09/09 RMK AO1 T00940088,CWRT,2017-05-06T15:00:00Z,49.62,-114.47,9.4,8.8,120,1,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1303.0
CWRK 061500Z AUTO 01006KT 06/06 RMK AO1 3002 SLP943 T00590057 50003,CWRK,2017-05-06T15:00:00Z,45.07,-77.87,5.9,5.7,10,6,,,,994.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,METAR,331.0
CWRJ 061500Z AUTO 25004KT 21/07 RMK AO1 SLP036 T02100071 50004,CWRJ,2017-05-06T15:00:00Z,51.57,-107.92,21.0,7.1,250,4,,,,1003.6,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,METAR,586.0
CWQV 061500Z AUTO 09017KT 06/05 RMK AO1 PK WND 09022/1449 T00610048,CWQV,2017-05-06T15:00:00Z,48.27,-70.12,6.1,4.8,90,17,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1.0
CWQR 061500Z AUTO 09027G36KT 04/ RMK AO1 PK WND 08036/1459 T0042,CWQR,2017-05-06T15:00:00Z,50.22,-64.22,4.2,,90,27,36,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,9.0
CWQP 061500Z AUTO 26004KT 08/08 RMK AO1 2PAST HR 0012 SLP919 P0001 T00810075 50006,CWQP,2017-05-06T15:00:00Z,43.83,-77.15,8.1,7.5,260,4,,,,991.9,,TRUE,TRUE,,,,,,,,,,,,,,,,0.6,,,,,0.01,,,,,,METAR,79.0
CWQO 061500Z AUTO 05016G21KT 04/03 RMK AO1 PK WND 06022/1450 T00440032,CWQO,2017-05-06T15:00:00Z,48.42,-68.9,4.4,3.2,50,16,21,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1.0
CWQK 061500Z AUTO 27015KT 08/04 RMK AO1 PK WND 25019/1409 SLP202 T00830035 51011,CWQK,2017-05-06T15:00:00Z,48.3,-123.53,8.3,3.5,270,15,,,,1020.2,,TRUE,TRUE,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,METAR,5.0
CWQH 061500Z AUTO 12011G18KT 16/12 RMK AO1 PK WND 10018/1436 T01610115,CWQH,2017-05-06T15:00:00Z,45.37,-71.82,16.1,11.5,120,11,18,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,181.0
CAHR 061500Z AUTO 14018G28KT 11/10 RMK AO1 3PAST HR 8015 PK WND 13029/1435 SLP164 P0001 T01120095 50012,CAHR,2017-05-06T15:00:00Z,46.35,-63.17,11.2,9.5,140,18,28,,,1016.4,,TRUE,TRUE,,,,,,,,,,,,,,,,1.2,,,,,0.01,,,,,,METAR,53.0
CWWB 061500Z AUTO 30007KT 07/05 RMK AO1 SLP959 T00680046 55000,CWWB,2017-05-06T15:00:00Z,43.3,-79.78,6.8,4.6,300,7,,,,995.9,,TRUE,TRUE,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,METAR,76.0
CWNZ 061500Z AUTO 01011G18KT 04/M06 RMK AO1 PK WND 35019/1448 SLP165 T00421061 53003,CWNZ,2017-05-06T15:00:00Z,49.75,-84.17,4.2,-6.1,10,11,18,,,1016.5,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,METAR,256.0
CWNC 061500Z AUTO 35008G15KT 10/06 RMK AO1 SLP922 T01000055 56004,CWNC,2017-05-06T15:00:00Z,43.95,-78.17,10.0,5.5,350,8,15,,,992.2,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,METAR,78.0
CWDV 061500Z AUTO 04003KT 05/M02 RMK AO1 SLP202 T00481024 51015,CWDV,2017-05-06T15:00:00Z,49.02,-90.47,4.8,-2.4,40,3,,,,1020.2,,TRUE,TRUE,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,METAR,489.0
CWDQ 061500Z AUTO 35004KT 08/07 RMK AO1 6018 SLP997 T00800073 50010,CWDQ,2017-05-06T15:00:00Z,47.42,-72.78,8.0,7.3,350,4,,,,999.7,,TRUE,TRUE,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,METAR,169.0
CWWZ 061500Z AUTO 29012KT 07/06 RMK AO1 SLP953 T00680059 56005,CWWZ,2017-05-06T15:00:00Z,43.25,-79.22,6.8,5.9,290,12,,,,995.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,METAR,79.0
CWPO 061500Z AUTO 12012KT 16/M02 RMK AO1 SLP172 T01621021 50001,CWPO,2017-05-06T15:00:00Z,49.2,-98.9,16.2,-2.1,120,12,,,,1017.2,,TRUE,TRUE,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,METAR,470.0
CWPC 061500Z AUTO 33011KT 06/04 RMK AO1 PK WND 35017/1406 SLP956 T00570039 57001,CWPC,2017-05-06T15:00:00Z,42.87,-79.25,5.7,3.9,330,11,,,,995.6,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,METAR,184.0
CWLS 061500Z AUTO 35013KT 04/03 RMK AO1 2PAST HR 5002 PK WND 35022/1401 SLP981 P0001 T00400031 50015,CWLS,2017-05-06T15:00:00Z,43.97,-80.75,4.0,3.1,350,13,,,,998.1,,TRUE,TRUE,,,,,,,,,,,,,,,,1.5,,,,,0.01,,,,,,METAR,415.0
CWBE 061500Z AUTO 01012G22KT 09/01 RMK AO1 PK WND 03028/1410 SLP022 T00890006 58010,CWBE,2017-05-06T15:00:00Z,45.98,-81.48,8.9,0.6,10,12,22,,,1002.2,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,METAR,196.0
CTCK 061500Z AUTO 07017G23KT 14/12 RMK AO1 PK WND 07025/1426 SLP920 T01400121 58020,CTCK,2017-05-06T15:00:00Z,45.25,-74.97,14.0,12.1,70,17,23,,,992.0,,TRUE,TRUE,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,METAR,85.0
CXWN 061500Z AUTO 07004KT 12/03 RMK AO1 SLP184 T01210028 51004,CXWN,2017-05-06T15:00:00Z,49.88,-97.13,12.1,2.8,70,4,,,,1018.4,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,METAR,230.0
